Drug_Name,CNS,Smiles_ID
Propiomazine,False,CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2
Propofol,False,CC(C)c1cccc(C(C)C)c1O
Propoxyphene,False,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C.O.O=S(=O)(O)c1ccc2ccccc2c1
Propranolol,False,CC(C)NC[C@@H](O)COc1cccc2ccccc12.Cl
Propylhexedrine,False,CNC(C)CC1CCCCC1
Propylthiouracil,False,CCCc1cc(=O)[nH]c(=S)[nH]1
Protriptyline,True,CNCCCC1c2ccccc2C=Cc2ccccc21.Cl
Pseudoephedrine,False,CN[C@@H](C)[C@@H](O)c1ccccc1.CN[C@@H](C)[C@@H](O)c1ccccc1.O=S(=O)(O)O
Pyrazinamide,False,NC(=O)c1cnccn1
Pyridostigmine,True,CN(C)C(=O)Oc1ccc[n+](C)c1.[Br-]
Pyridoxal,False,Cc1ncc(COP(=O)(O)O)c(C=O)c1O.O
Pyridoxine,False,Cc1ncc(CO)c(CO)c1O.Cl
Pyruvic acid,False,C/C(=N\NC(=O)c1ccncc1)C(=O)[O-].C/C(=N\NC(=O)c1ccncc1)C(=O)[O-].[Ca+2]
Quazepam,False,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21
Quetiapine,True,O=C(O)/C=C/C(=O)O.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1
Quinacrine,False,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12.Cl.Cl.O.O
Quinapril,False,CCCC[PH](CCCC)(CCCC)Cc1ccc(NC(=O)C2Cc3ccccc3CN2C(=O)[C@H](CCc2ccccc2)N/C(=N/C2CCCCC2)NC2CCCCC2)cc1.Cl.Cl
Quinestrol,False,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C
Quinethazone,False,CC[C@H]1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1
Quinidine,True,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
Quinidine barbiturate,False,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
Quinine,False,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12.C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12.O.O.O=S(=O)(O)O
Quinupristin,False,CC[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2CC(=O)[C@H](CS[C@@H]3CN4CCC3CC4)CN2C(=O)[C@H](Cc2ccc(N(C)C)cc2)N(C)C(=O)[C@@H]2CCCN2C1=O
Rabeprazole,False,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[n-]2)c1C.[Na+]
Raltitrexed,False,Cc1nc(O)c2cc(CN(C)c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)s3)ccc2n1
Ramelteon,True,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3
Ramipril,False,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21
Ranitidine,False,CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1
Ranolazine,False,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1.Cl.Cl
Rasagiline,True,C#CCN[C@@H]1CCc2ccccc21
Reboxetine,False,CCOc1ccccc1O[C@H](c1ccccc1)[C@H]1CNCCO1
Regadenoson,False,CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)C(O)C4O)c3n2)c1
Regorafenib,False,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1
Remifentanil,True,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1.Cl
Remikiren,False,CC(C)(C)S(=O)(=O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)C1CC1
Remoxipride,False,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC.Cl.O
Repaglinide,False,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O
Rescinnamine,False,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
Reserpine,False,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
Retapamulin,False,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2C[C@H]3CC[C@@H](C2)N3C)[C@@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O
Riboflavin,False,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C
Rifabutin,False,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O
Rifampin,False,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)C(/C=N/N2CCN(C)CC2)=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O
Rifapentine,False,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
Rifaximin,False,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
Rilpivirine,False,Cc1cc(/C=C/C#N)cc(C)c1Nc1cc(N)nc(Nc2ccc(C#N)cc2)n1
Riluzole,True,Nc1nc2ccc(OC(F)(F)F)cc2s1
Rimantadine,False,CC(N)C12CC3CC(CC(C3)C1)C2
Rimexolone,False,CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
Risedronate,False,O=P([O-])(O)C(O)(Cc1cccnc1)P(=O)(O)O.[Na+]
Ritodrine,False,CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1.Cl
Rivaroxaban,False,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1
Rivastigmine,True,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1
Rizatriptan,True,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12.O=C(O)c1ccccc1
Rocuronium,False,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1.[Br-]
Roflumilast,False,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1
Rolitetracycline,False,CN(C)[C@@H]1C(O)=C(C(=O)NCN2CCCC2)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.O=[N+]([O-])O
Ropinirole,True,CCCN(CCC)CCc1cccc2c1CC(=O)N2.Cl
Ropivacaine,False,CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C
Rosiglitazone,False,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1
Rosoxacin,False,CCn1cc(C(=O)O)c(=O)c2ccc(-c3ccncc3)cc21
Rosuvastatin,False,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-].CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-].[Ca+2]
Rotigotine,True,CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1
Roxatidine acetate,False,CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1.Cl
Roxithromycin,False,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O
Rufinamide,True,NC(=O)c1cn(Cc2c(F)cccc2F)nn1
Ruxolitinib,False,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1
S-Adenosylmethionine,False,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OCc1ccccc1.[I-]
Salbutamol,False,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1
Salicylamide,False,NC(=O)c1ccccc1O
Salicylate-sodium,False,O=C([O-])c1ccccc1O.[Na+]
Salmeterol,False,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O
Salsalate,True,O=C(Oc1ccccc1C(=O)O)c1ccccc1O
Saprisartan,False,CCc1nc(C2CC2)c(C(N)=O)n1Cc1ccc2oc(-c3ccccc3[N-]S(=O)(=O)C(F)(F)F)c(Br)c2c1.[K+]
Saquinavir,False,CC(C)(C)NC(=O)[C@@H]1CC2CCCCC2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1
Saxagliptin,False,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2.O
Scopolamine,False,Br.CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12.O.O.O
Secobarbital,False,C=CCC1(C(C)CCC)C(=O)[N-]C(=O)NC1=O.[Na+]
Selegiline,True,C#CCN(C)[C@H](C)Cc1ccccc1.Cl
Selenium Sulfide,False,S=[Se]=S
Sertaconazole,False,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1
Sertraline,True,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21
Sevelamer,False,C=CCN.ClCC1CO1
Sevoflurane,False,FCOC(C(F)(F)F)C(F)(F)F
Sibutramine,False,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1.Cl.O
Sildenafil,False,CC(=O)CC(O)(CC(C)=O)C(C)=O.CCCc1nn(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)[nH]c12
Silver sulfadiazine,False,Nc1ccc(S(=O)(=O)[N-]c2ncccn2)cc1.[Ag+]
Simvastatin,False,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21
Sitagliptin,False,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F.O.O=P(O)(O)O
Sitaxentan,False,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)[N-]c1onc(C)c1Cl)OCO2.[Na+]
Sodium bicarbonate,False,O=C([O-])O.[Na+]
Sodium lauryl sulfate,False,CCCCCCCCCCCCOS(=O)(=O)O
Sodium Tetradecyl Sulfate,False,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-].[Na+]
Solifenacin,True,O=C(O)CCC(=O)O.O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1
Sorafenib,False,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1
Sotalol,False,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1
Spaglumic Acid,False,CC(=O)N[C@@H](CC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O
Spectinomycin,False,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O.Cl.Cl.O.O.O.O.O
Spermine,False,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@](C)(O)[C@@H]2C(=O)CCNCCCNCCCCNCCCN
Spinosad,False,CC[C@H]1CCC[C@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)[C@@H](C)C(=O)C2=C[C@@H]3[C@@H](C=C(C)[C@@H]4C[C@@H](O[C@@H]5O[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]5OC)C[C@@H]34)[C@@H]2CC(=O)O1.CC[C@H]1CCC[C@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)[C@@H](C)C(=O)C2=C[C@@H]3[C@@H](C=C[C@@H]4C[C@@H](O[C@@H]5O[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]5OC)C[C@@H]34)[C@@H]2CC(=O)O1
Spirapril,False,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2.Cl
Spironolactone,False,CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12
Stanozolol,False,C[C@]12Cc3c[nH]nc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
Stepronin,False,CC(SC(=O)c1cccs1)C(=O)NCC(=O)O
Streptomycin,False,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](O)[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O
Streptozocin,False,CN(N=O)C(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO.CN(N=O)C(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O
Succimer,False,O=C(O)[C@@H](S)[C@@H](S)C(=O)O
Succinic acid,False,O=C(O)CCC(=O)O
Sucralfate,False,O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O=S(=O)(OC[C@H]1O[C@@H](O[C@]2(COS(=O)(=O)O[Al](O)O)O[C@H](OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]2OS(=O)(=O)O[Al](O)O)[C@H](OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]1OS(=O)(=O)O[Al](O)O)O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)O
Sufentanil,True,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O
Sulfacetamide,False,CC(=O)[N-]S(=O)(=O)c1ccc(N)cc1.O.[Na+]
Sulfacytine,False,CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O
Sulfadiazine,False,Nc1ccc(S(=O)(=O)[N-]c2ncccn2)cc1.[Ag+]
Sulfadimethoxine,False,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1
Sulfadoxine,False,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC
Sulfamerazine,False,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1
Sulfamethazine,False,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1
Sulfamethizole,False,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1
Sulfamoxole,False,Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C
Sulfanilamide,False,Cl.Cl.NS(=O)(=O)c1ccc(C/N=C/c2coc3ccccc3c2=O)cc1.NS(=O)(=O)c1ccc(C/N=C/c2coc3ccccc3c2=O)cc1.[Zn+2]
Sulfaphenazole,False,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1
Sulfapyridine,False,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
Sulfasalazine,False,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O
Sulfathiazole,False,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
Sulfinpyrazone,False,O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1
Sulfisoxazole,False,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C.OCCNCCO
Sulfoxone,False,O=S([O-])CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)[O-])cc2)cc1.[Na+].[Na+]
Sulindac,True,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1
Sulpiride,False,CCN1CCC[C@H]1CNC(=O)c1cc(S(C)(=O)=O)ccc1OC
Sumatriptan,True,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1.O=C(O)CCC(=O)O
Sunitinib,False,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C
Suprofen,False,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1
Suramin,False,CC1=CCC(C(=O)/N=C2\CC=C(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c32)=C/C1=N/C(=O)C1=CC=C/C(=N\C(=O)/N=C2\C=CC=C(C(=O)/N=C3/CC(C(=O)/N=C4\CC=C(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c54)=CC=C3C)C2)C1
Tacrine,False,Nc1c2c(nc3ccccc13)CCCC2
Tacrolimus,False,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC.O
Tadalafil,False,CN1CC(=O)N2[C@H](CC3c4ccccc4NC3[C@H]2c2ccc3c(c2)OCO3)C1=O
Tafluprost,False,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/C(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O
Talbutal,False,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O
Tamoxifen,False,CC(O)/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
Tamsulosin,False,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1.Cl
Tapentadol,True,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C
Tauroursodeoxycholic acid,False,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
Tazarotene,False,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1
Telaprevir,False,[2H][C@@](CCC)(NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1
Telavancin,False,CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@H]2[C@H](Oc3c4cc5cc3Oc3ccc(cc3Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]5C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c5cc(O)c(CNCP(=O)(O)O)c(O)c5-c5cc3ccc5O)[C@H](O)c3ccc(c(Cl)c3)O4)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H](C)[C@H]1O
Telbivudine,False,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O
Telithromycin,False,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C
Telmisartan,False,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1
Temazepam,True,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21
Temozolomide,False,Cn1nnc2c(C(N)=O)ncn2c1=O
Temsirolimus,False,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C
Teniposide,False,COc1cc([C@@H]2c3cc4c(cc3C(O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)OC5[C@H](O)[C@H]3O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1O
Tenofovir,False,C[C@@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)OP(=O)(O)OP(=O)(O)O
Terazosin,False,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC.Cl.O.O
Terbinafine,False,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12.Cl
Terbutaline,False,CC(C)(C)NCC(O)c1cc(O)cc(O)c1.CC(C)(C)NCC(O)c1cc(O)cc(O)c1.O=S(=O)(O)O
Terconazole,False,CC(C)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
Terlipressin,False,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](NC(=O)CNC(=O)CNC(=O)CN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O
Testolactone,False,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)OC(=O)CC[C@@H]12
Testosterone,False,CCCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
Testosterone Propionate,False,CCC(=O)O[C@H]1CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@@]21C
Tetrabenazine,True,COc1cc2c(cc1OC)[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2
Tetracycline,False,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.Cl
Tetrahydrobiopterin,False,C[C@H](O)[C@H](O)[C@@]1(C)CNc2[nH]c(N)nc(=O)c2N1
Thalidomide,False,O=C1CC[C@H](N2C(=O)c3ccccc3C2=O)C(=O)N1
Theobromine,False,Cn1cnc2c1c(=O)[nH]c(=O)n2C
Thiabendazole,False,c1ccc2[nH]c(-c3cscn3)nc2c1
Thiamine,False,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1
Thiamylal,False,C=CCC1(C(C)CCC)C(=O)[N-]C(=S)NC1=O.[Na+]
Thiethylperazine,False,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O
Thioguanine,False,Nc1nc2[nH]cnc2c(=S)[nH]1
Thiopental,False,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O
Thioproperazine,False,CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1.CS(=O)(=O)O.CS(=O)(=O)O
Thioridazine,True,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2.Cl
Thiotepa,False,S=P(N1CC1)(N1CC1)N1CC1
Thiothixene,True,CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1.Cl
Tiagabine,True,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C
Tiaprofenic acid,False,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1
Ticagrelor,False,CCCSc1nc(N[C@@H]2C[C@@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@H](O)[C@H]3O)c2n1
Ticarcillin,False,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O
Ticlopidine,False,Clc1ccccc1CN1CCc2sccc2C1
Tigecycline,False,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)C(=O)[C@@]3(O)C(=O)C1C2=O
Tiludronate,False,O=P([O-])(O)C(Sc1ccc(Cl)cc1)P(=O)([O-])O.[Na+].[Na+]
Timolol,False,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1.O=C(O)/C=C\C(=O)O
Tinidazole,False,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C
Tioconazole,False,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1
Tiotropium,False,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12.O.[Br-]
Tirofiban,False,CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O.Cl.O
Tizanidine,True,Cl.Clc1ccc2nsnc2c1NC1=NCCN1
